ensembl_gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	inc	sig	time	external_gene_name	description	chromosome_name	start_position	end_position
769	ENSDARG00000059035	36.684523000035	0.321059544364802	0.09866340311695	3.25408950251022	0.00113756433440886	0.0366818522382996	FALSE	TRUE	all	porb	P450 (cytochrome) oxidoreductase b [Source:ZFIN;Acc:ZDB-GENE-030131-5767]	15	1847135	1885247
770	ENSDARG00000059044	6.63795001949769	0.730578057304684	0.255277129564284	2.86190172441872	0.00421107459144647	0.0888174153822829	FALSE	TRUE	all	epm2a	epilepsy, progressive myoclonus type 2A, Lafora disease (laforin) [Source:ZFIN;Acc:ZDB-GENE-100922-143]	23	1526708	1557195
771	ENSDARG00000059057	2.17894747573178	1.05917569380856	0.346288843947965	3.0586480399805	0.0022233819535207	0.0567531453858003	FALSE	TRUE	all	atpv0e2	ATPase H+ transporting V0 subunit e2 [Source:ZFIN;Acc:ZDB-GENE-050522-135]	22	34701848	34707460
772	ENSDARG00000059351	5.84284210095839	0.762783803855122	0.214184090802622	3.56134669478349	0.0003689575148801	0.016725874355563	FALSE	TRUE	all	hnrnpa3	heterogeneous nuclear ribonucleoprotein A3 [Source:ZFIN;Acc:ZDB-GENE-060224-1]	9	1692926	1703801
773	ENSDARG00000059354	24.8916126278043	0.550440220759288	0.121675748973168	4.52382849832034	6.07309411986532e-06	0.00075373845909884	FALSE	TRUE	all	glmp	glycosylated lysosomal membrane protein [Source:ZFIN;Acc:ZDB-GENE-040912-142]	19	798589	808265
774	ENSDARG00000059610	21.3508091424641	0.377147733400184	0.113979421893285	3.30891074139064	0.000936596912681013	0.0324497131347609	FALSE	TRUE	all	gpr146	G protein-coupled receptor 146 [Source:ZFIN;Acc:ZDB-GENE-050823-3]	3	45687266	45717575
775	ENSDARG00000059636	5.46700918428247	0.683726441891649	0.206117123592695	3.31717438111911	0.000909328419467865	0.0317016181194009	FALSE	TRUE	all	si:ch211-127d4.3	si:ch211-127d4.3 [Source:ZFIN;Acc:ZDB-GENE-060526-22]	5	56927703	56948058
776	ENSDARG00000059743	11.6375110902837	0.57169243878229	0.153301552712549	3.72920188130287	0.000192087214550277	0.0104358666659854	FALSE	TRUE	all	tmem98	transmembrane protein 98 [Source:ZFIN;Acc:ZDB-GENE-070112-1092]	3	39099716	39110228
777	ENSDARG00000059770	93.7126253400037	0.352966132524808	0.0873974314275794	4.03863279228392	5.37636539274363e-05	0.00404676559548156	FALSE	TRUE	all	cpt1aa	carnitine palmitoyltransferase 1Aa (liver) [Source:ZFIN;Acc:ZDB-GENE-060503-925]	7	48805534	48830121
778	ENSDARG00000059850	21.5559240468142	0.625526473091115	0.194597544667421	3.21446231071506	0.00130689070230213	0.0399300097908386	FALSE	TRUE	all	slc35f3b	solute carrier family 35, member F3b [Source:ZFIN;Acc:ZDB-GENE-090312-118]	13	39346298	39399967
779	ENSDARG00000059856	5.78561277190268	0.885100183398091	0.196460877627586	4.50522360526098	6.63030879885025e-06	0.000809533892427876	FALSE	TRUE	all	alkbh2	alkB homolog 2, alpha-ketoglutarate-dependent dioxygenase [Source:ZFIN;Acc:ZDB-GENE-060526-327]	5	41800082	41804398
780	ENSDARG00000059871	75.4137815640467	-0.169111072109155	0.0601331769802485	-2.81227569540691	0.00491923197522842	0.0970809561189072	FALSE	TRUE	all	shrprbck1r	sharpin and rbck1 related [Source:ZFIN;Acc:ZDB-GENE-080220-52]	7	40058757	40082053
781	ENSDARG00000059887	39.8332493428302	-0.287845498141486	0.0712378457082525	-4.04062609248922	5.33086935260764e-05	0.00402336558571807	FALSE	TRUE	all	eral1	Era-like 12S mitochondrial rRNA chaperone 1 [Source:ZFIN;Acc:ZDB-GENE-060526-84]	5	42258994	42270105
782	ENSDARG00000060002	37.013729701749	-0.527598126288623	0.110790865667342	-4.76210852862884	1.91580596225146e-06	0.000294676171001595	FALSE	TRUE	all	ogg1	8-oxoguanine DNA glycosylase [Source:ZFIN;Acc:ZDB-GENE-070112-932]	8	46386601	46406382
783	ENSDARG00000060041	661.123726941252	-0.167467746126612	0.0542875844299468	-3.08482589316004	0.00203671341393766	0.0536052988541086	FALSE	TRUE	all	lig1	ligase I, DNA, ATP-dependent [Source:ZFIN;Acc:ZDB-GENE-110404-2]	2	44301276	44344321
784	ENSDARG00000060054	182.09380267366	-0.153974449068981	0.0518754360998219	-2.96815719819095	0.00299591069822972	0.0692556343113121	FALSE	TRUE	all	epc1b	enhancer of polycomb homolog 1 (Drosophila) b [Source:ZFIN;Acc:ZDB-GENE-090609-1]	2	43585571	43605556
785	ENSDARG00000060069	75.2953256642457	0.534445866736966	0.109681911127057	4.87268922692143	1.10089326545484e-06	0.000185904398247562	FALSE	TRUE	all	isoc1	isochorismatase domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-061020-1]	10	16547259	16563953
786	ENSDARG00000060072	5.59500243882886	0.665310828912222	0.192549544226986	3.45527085812224	0.000549740253223372	0.0220251026847384	FALSE	TRUE	all	abi3a	ABI family, member 3a [Source:ZFIN;Acc:ZDB-GENE-060929-958]	3	33395942	33417826
787	ENSDARG00000060113	426.179360064751	0.469262824637721	0.111312424997975	4.21572726177028	2.48974517699004e-05	0.00234094727499821	FALSE	TRUE	all	znf395a	zinc finger protein 395a [Source:ZFIN;Acc:ZDB-GENE-061215-52]	17	16090160	16108384
788	ENSDARG00000060176	17.2193845685723	-0.373346874383497	0.114029449072269	-3.27412679286805	0.00105989041989371	0.0350680568430473	FALSE	TRUE	all	trmt10b	tRNA methyltransferase 10B [Source:ZFIN;Acc:ZDB-GENE-061013-313]	7	7783113	7797684
789	ENSDARG00000060246	55.8142427541266	0.908704539573545	0.118451343116648	7.67154272517346	1.69939852110191e-14	2.15707744098958e-11	FALSE	TRUE	all	slc16a6b	solute carrier family 16, member 6b [Source:ZFIN;Acc:ZDB-GENE-110208-3]	3	36313532	36328672
790	ENSDARG00000060366	23.2121415117687	0.435779290564889	0.102383179197417	4.25635630755921	2.07785474311243e-05	0.00201472547574356	FALSE	TRUE	all	slc12a9	solute carrier family 12, member 9 [Source:ZFIN;Acc:ZDB-GENE-050208-222]	5	38215924	38248462
791	ENSDARG00000060494	318.998992037923	0.143789611258999	0.0475920752836225	3.02129315441893	0.00251697543739622	0.0616548588502538	FALSE	TRUE	all	eprs	glutamyl-prolyl-tRNA synthetase [Source:ZFIN;Acc:ZDB-GENE-030131-638]	17	39697621	39739994
792	ENSDARG00000060868	159.776727496456	-0.202090100934217	0.0488652170979239	-4.13566362611745	3.53930316071348e-05	0.00296352217191078	FALSE	TRUE	all	mbtd1	mbt domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-060810-138]	12	33541600	33558879
793	ENSDARG00000060900	43.1161811621786	0.433933189066291	0.134730787261916	3.22074262226885	0.00127858916653016	0.0394525994202815	FALSE	TRUE	all	znf362a	zinc finger protein 362a [Source:ZFIN;Acc:ZDB-GENE-061103-547]	11	40175161	40204621
794	ENSDARG00000060922	138.519414998825	0.217880954630679	0.0531463416445138	4.09964162892049	4.13790384414584e-05	0.00329205028056332	FALSE	TRUE	all	ess2	ess-2 splicing factor homolog [Source:ZFIN;Acc:ZDB-GENE-030131-2843]	10	42089267	42108137
795	ENSDARG00000060978	83.5033229209123	-0.248808520218394	0.0883014387073637	-2.8177176256772	0.00483663251068544	0.0961302226767907	FALSE	TRUE	all	atp2a3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3 [Source:ZFIN;Acc:ZDB-GENE-060531-103]	5	31168096	31269354
796	ENSDARG00000061000	14.9796208233651	0.421490249624654	0.133111185003703	3.1664525382516	0.00154310525248513	0.0451689876055004	FALSE	TRUE	all	klhdc8a	kelch domain containing 8A [Source:ZFIN;Acc:ZDB-GENE-120810-3]	11	38033115	38083473
797	ENSDARG00000061070	55.2414843511123	0.331312684044967	0.103153148832293	3.21185235541007	0.00131882133949926	0.0402064278567605	FALSE	TRUE	all	chst3a	carbohydrate (chondroitin 6) sulfotransferase 3a [Source:ZFIN;Acc:ZDB-GENE-090312-180]	13	29510023	29520852
798	ENSDARG00000061093	40.8921874210979	0.431248904536846	0.105642505220154	4.08215333059495	4.46203411927188e-05	0.00347081623344477	FALSE	TRUE	all	phldb1a	pleckstrin homology-like domain, family B, member 1a [Source:ZFIN;Acc:ZDB-GENE-060526-272]	5	30427198	30491172
799	ENSDARG00000061213	58.5496884102361	0.191965492886249	0.0617260036434303	3.10996146770115	0.00187111751283467	0.050466271455221	FALSE	TRUE	all	rabep2	rabaptin, RAB GTPase binding effector protein 2 [Source:ZFIN;Acc:ZDB-GENE-070112-572]	3	26157073	26171668
800	ENSDARG00000061226	16.3129324108153	1.0096295487382	0.135983486231573	7.42464821808478	1.13080050857633e-13	1.31573350841642e-10	FALSE	TRUE	all	timp2a	TIMP metallopeptidase inhibitor 2a [Source:ZFIN;Acc:ZDB-GENE-030612-1]	12	33990947	34035364
801	ENSDARG00000061256	115.095497978507	0.28172615832043	0.0827504354154592	3.40452780587784	0.000662785521575616	0.0253050160265594	FALSE	TRUE	all	si:dkey-44g23.5	si:dkey-44g23.5 [Source:ZFIN;Acc:ZDB-GENE-041008-233]	22	26822332	26834043
802	ENSDARG00000061272	16.7572098652131	0.450030011818545	0.132998322474191	3.38372697825475	0.000715090730910694	0.026635984032325	FALSE	TRUE	all	BX294434.1	solute carrier family 41 member 1 [Source:NCBI gene;Acc:564564]	23	35027177	35082494
803	ENSDARG00000061368	30.7935027264291	-0.482582802092013	0.158509266481875	-3.04450845558102	0.00233060878751703	0.0584754826275723	FALSE	TRUE	all	klf13	Kruppel-like factor 13 [Source:ZFIN;Acc:ZDB-GENE-060929-1274]	25	34487700	34512102
804	ENSDARG00000061370	39.2890562141445	0.482760184266066	0.0886989927671602	5.44267943981436	5.2485046583821e-08	1.39585231033638e-05	FALSE	TRUE	all	tsen34	TSEN34 tRNA splicing endonuclease subunit [Source:ZFIN;Acc:ZDB-GENE-050419-115]	18	41542542	41547318
805	ENSDARG00000061383	13.0218836919503	-0.451998324588013	0.151997615406363	-2.97371984014094	0.00294213566243245	0.0682952106179768	FALSE	TRUE	all	serpinf2b	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 2b [Source:ZFIN;Acc:ZDB-GENE-061215-114]	15	26540981	26552652
806	ENSDARG00000061409	6.43640147034263	0.892684614580074	0.17373989368884	5.13805203644727	2.77601020644258e-07	5.78508097126188e-05	FALSE	TRUE	all	bivm	basic, immunoglobulin-like variable motif containing [Source:ZFIN;Acc:ZDB-GENE-010822-3]	6	29295310	29305132
807	ENSDARG00000061424	330.111330530178	-0.185266094805839	0.0573081079833969	-3.23280773567875	0.00122580031182228	0.0383749705242568	FALSE	TRUE	all	znf646	zinc finger protein 646 [Source:ZFIN;Acc:ZDB-GENE-160627-3]	12	28946708	28975705
808	ENSDARG00000061439	4.60824642199572	0.720516238073251	0.244409630174491	2.94798628662404	0.00319851253048188	0.0725187686062907	FALSE	TRUE	all	ugt5c3	UDP glucuronosyltransferase 5 family, polypeptide C3 [Source:ZFIN;Acc:ZDB-GENE-050419-23]	18	40471826	40477865
809	ENSDARG00000061445	38.9575453274386	0.39577222188832	0.135488933165831	2.9210667811807	0.00348835045108558	0.0775574732058638	FALSE	TRUE	all	adcy6a	adenylate cyclase 6a [Source:ZFIN;Acc:ZDB-GENE-060221-1]	23	13940958	14059085
810	ENSDARG00000061468	261.410768508779	-0.233634055251477	0.0562761742444089	-4.15156251092688	3.3021304188232e-05	0.00281993859160972	FALSE	TRUE	all	ncaph	non-SMC condensin I complex, subunit H [Source:ZFIN;Acc:ZDB-GENE-070112-652]	5	28259655	28270945
811	ENSDARG00000061631	266.636678850006	-0.232962938932675	0.0674867786448645	-3.45197894477369	0.000556491149927472	0.0222317816333686	FALSE	TRUE	all	fbxo11a	F-box protein 11a [Source:ZFIN;Acc:ZDB-GENE-061103-70]	12	24841719	24904944
812	ENSDARG00000061641	6.01240498710262	-0.977124915246096	0.261964251711854	-3.72999334398068	0.000191484828926284	0.0104358666659854	FALSE	TRUE	all	ankrd34bb	ankyrin repeat domain 34Bb [Source:ZFIN;Acc:ZDB-GENE-060526-101]	5	26156079	26159921
813	ENSDARG00000061865	220.516433759199	-0.178387670757885	0.0510282838386754	-3.4958587147836	0.00047253883060437	0.0199895685930776	FALSE	TRUE	all	ddx10	DEAD (Asp-Glu-Ala-Asp) box polypeptide 10 [Source:ZFIN;Acc:ZDB-GENE-071022-2]	21	25120546	25171784
814	ENSDARG00000061915	64.5664602471409	0.329291043137556	0.0836524829852611	3.93641684486011	8.27072607347028e-05	0.00552535946415449	FALSE	TRUE	all	git2a	G protein-coupled receptor kinase interacting ArfGAP 2a [Source:ZFIN;Acc:ZDB-GENE-060526-267]	5	19886055	19932621
815	ENSDARG00000061923	289.927210776646	-0.1876581757499	0.0494439838574444	-3.79536924635667	0.000147423876600448	0.00855886019556655	FALSE	TRUE	all	amotl2a	angiomotin like 2a [Source:ZFIN;Acc:ZDB-GENE-030131-9770]	6	27991943	28001131
816	ENSDARG00000061946	14.5301033823035	0.38652252702978	0.122187525894635	3.16335504954152	0.00155961995768513	0.0456045940506359	FALSE	TRUE	all	commd4	COMM domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-060929-600]	25	26833879	26843091
817	ENSDARG00000062054	42.6643462620378	-0.6323265029849	0.161786159254127	-3.90840913648039	9.29058762703155e-05	0.0059916780481491	FALSE	TRUE	all	cpt1ab	carnitine palmitoyltransferase 1Ab (liver) [Source:ZFIN;Acc:ZDB-GENE-030131-3250]	25	23591990	23645806
818	ENSDARG00000062147	4.57400999868512	0.811618824783816	0.21880986851668	3.70924232204795	0.000207880400754306	0.0109529437567245	FALSE	TRUE	all	otc	ornithine carbamoyltransferase [Source:ZFIN;Acc:ZDB-GENE-070912-422]	9	30268040	30274412
819	ENSDARG00000062226	108.827726838228	-0.165861328939782	0.0526262147629864	-3.15168646817512	0.00162330476423894	0.0468293239063766	FALSE	TRUE	all	ino80db	INO80 complex subunit Db [Source:ZFIN;Acc:ZDB-GENE-070112-2072]	6	13207139	13254851
820	ENSDARG00000062329	37.9635366565778	0.260134519802668	0.0897131364823138	2.89962574047282	0.00373608460341678	0.0813173519488805	FALSE	TRUE	all	b4galt3	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3 [Source:ZFIN;Acc:ZDB-GENE-110624-1]	23	19984808	20010579
821	ENSDARG00000062390	66.3241857356247	0.223094083590225	0.0745355758868974	2.99312215590518	0.00276139199045742	0.065309803121887	FALSE	TRUE	all	cdc42ep5	CDC42 effector protein (Rho GTPase binding) 5 [Source:ZFIN;Acc:ZDB-GENE-030131-5813]	16	13875867	13881156
822	ENSDARG00000062425	8.72757638594455	0.48870396443323	0.155641352830027	3.13993649854056	0.00168984460070916	0.0477181190991816	FALSE	TRUE	all	zgc:153521	zgc:153521 [Source:ZFIN;Acc:ZDB-GENE-061103-379]	9	24204180	24209083
823	ENSDARG00000062457	191.432041469266	-0.145992210932653	0.0516149232945637	-2.82848838308802	0.00467683984355607	0.0944172213265978	FALSE	TRUE	all	las1l	LAS1-like, ribosome biogenesis factor [Source:ZFIN;Acc:ZDB-GENE-030131-3625]	5	22115250	22130937
824	ENSDARG00000062511	245.777890074515	-0.194257011971533	0.0593564254790321	-3.27272086221154	0.00106517615880046	0.035170264579465	FALSE	TRUE	all	golga3	golgin A3 [Source:ZFIN;Acc:ZDB-GENE-060526-252]	5	18965494	19006290
825	ENSDARG00000062542	87.7705853133318	0.244817704699238	0.0608724801500073	4.02181255135221	5.77520102224505e-05	0.00428916192942003	FALSE	TRUE	all	NA	NA	NA	NA	NA
826	ENSDARG00000062585	18.2703730867291	0.430196148494915	0.119344674301972	3.60465308578755	0.000312570165355235	0.014719261159435	FALSE	TRUE	all	brat1	BRCA1-associated ATM activator 1 [Source:ZFIN;Acc:ZDB-GENE-060421-6989]	1	11670879	11689525
827	ENSDARG00000062655	10.3307594025448	0.4407057355339	0.140131717220949	3.14493923484167	0.0016612133062609	0.0472226113131788	FALSE	TRUE	all	ydjc	YdjC chitooligosaccharide deacetylase homolog [Source:ZFIN;Acc:ZDB-GENE-060526-182]	5	13308139	13335624
828	ENSDARG00000062664	32.6065015566926	0.299064121588372	0.0884680809747243	3.38047483672463	0.000723607005274202	0.026906425595582	FALSE	TRUE	all	oxnad1	oxidoreductase NAD-binding domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-060503-199]	19	20274264	20293884
829	ENSDARG00000062821	11.0012139820738	1.1487388435042	0.157605253686182	7.28870907940369	3.12938963440398e-13	3.12100734074039e-10	FALSE	TRUE	all	slc6a15	solute carrier family 6 (neutral amino acid transporter), member 15 [Source:ZFIN;Acc:ZDB-GENE-050420-93]	18	16151774	16181952
830	ENSDARG00000062865	14.8749907912928	0.652799855072698	0.118516337558891	5.50810013639109	3.62727066294179e-08	1.0551201381526e-05	FALSE	TRUE	all	mras	muscle RAS oncogene homolog [Source:ZFIN;Acc:ZDB-GENE-050208-495]	22	11857356	11874688
831	ENSDARG00000062983	193.843942961523	-0.122562697679655	0.0436090835192907	-2.81048551789533	0.00494668150874553	0.097416136200084	FALSE	TRUE	all	fbxo18	F-box DNA helicase 1 [Source:ZFIN;Acc:ZDB-GENE-041210-99]	4	9851810	9867843
832	ENSDARG00000063019	5.96606054047365	1.26262550996743	0.309980956486756	4.07323573769726	4.63644529527508e-05	0.00357659488592698	FALSE	TRUE	all	panx2	pannexin 2 [Source:ZFIN;Acc:ZDB-GENE-050419-55]	18	14906570	14922872
833	ENSDARG00000063031	320.000506579227	-0.158505181131936	0.041750688750681	-3.79646865416923	0.000146771911375349	0.00855658794395955	FALSE	TRUE	all	rad54l2	RAD54 like 2 [Source:ZFIN;Acc:ZDB-GENE-030131-3097]	22	10606573	10641287
834	ENSDARG00000063101	162.980423550469	0.229938170014337	0.0719787413200024	3.19452890947454	0.00140059256726696	0.0421460640527262	FALSE	TRUE	all	man2a2	mannosidase, alpha, class 2A, member 2 [Source:ZFIN;Acc:ZDB-GENE-110331-1]	25	8662469	8742650
835	ENSDARG00000063155	85.3774774419748	-0.171035386107059	0.0574752223982918	-2.97581077497739	0.00292215105608	0.0679442699758817	FALSE	TRUE	all	dcaf12	DDB1 and CUL4 associated factor 12 [Source:ZFIN;Acc:ZDB-GENE-061013-363]	21	11883336	11911966
836	ENSDARG00000063161	202.383673415437	-0.154330731781211	0.0371585309624944	-4.15330552052726	3.27706735214432e-05	0.00281043341695531	FALSE	TRUE	all	ppwd1	peptidylprolyl isomerase domain and WD repeat containing 1 [Source:ZFIN;Acc:ZDB-GENE-070615-16]	10	11767791	11788565
837	ENSDARG00000063191	9.74569177735609	0.543148630520002	0.157695389327512	3.44428986057389	0.000572561516798316	0.0227113357337968	FALSE	TRUE	all	extl2	exostosin-like glycosyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-060929-1122]	2	7120582	7131691
838	ENSDARG00000063218	88.7006925068127	0.516427232499074	0.0746950637152873	6.91380670706063	4.71817964423604e-12	3.46724122540241e-09	FALSE	TRUE	all	ppm1la	protein phosphatase, Mg2+/Mn2+ dependent, 1La [Source:ZFIN;Acc:ZDB-GENE-061103-118]	2	6265768	6292510
839	ENSDARG00000063229	826.526617524572	0.487660123304963	0.0615322969703636	7.92527091162937	2.27649473081314e-15	3.73947737399747e-12	TRUE	TRUE	all	xpo1b	exportin 1 (CRM1 homolog, yeast) b [Source:ZFIN;Acc:ZDB-GENE-070530-6]	17	23964132	23988404
840	ENSDARG00000063330	66.7804314364341	0.404573547722325	0.135312566677251	2.98991850984039	0.00279051882595171	0.0657596946959506	FALSE	TRUE	all	mgat4a	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A [Source:ZFIN;Acc:ZDB-GENE-070912-27]	9	7091028	7213772
841	ENSDARG00000063352	37.0881768029091	0.341833713809944	0.104119488883761	3.2830905863509	0.00102675666284974	0.0343643386981353	FALSE	TRUE	all	inpp4aa	inositol polyphosphate-4-phosphatase type I Aa [Source:ZFIN;Acc:ZDB-GENE-060312-5]	9	6997861	7068258
842	ENSDARG00000063371	78.669564252764	0.349567925882605	0.0703189443461243	4.97117710075339	6.65476250057267e-07	0.000123069034985756	FALSE	TRUE	all	rasa3	RAS p21 protein activator 3 [Source:ZFIN;Acc:ZDB-GENE-090313-21]	1	357518	411331
843	ENSDARG00000063535	1179.86736643019	-0.149872045767965	0.0524426636624015	-2.85782672544558	0.00426553247889111	0.0894928583569002	FALSE	TRUE	all	chd4a	chromodomain helicase DNA binding protein 4a [Source:ZFIN;Acc:ZDB-GENE-041111-187]	19	5000885	5058908
844	ENSDARG00000063553	204.05378329532	-0.195611667868556	0.0643756563099139	-3.03859687156978	0.00237682674699489	0.0591031940425933	FALSE	TRUE	all	rlf	rearranged L-myc fusion [Source:ZFIN;Acc:ZDB-GENE-050208-257]	17	24590177	24602512
845	ENSDARG00000063636	47.6148030405879	0.21013571066612	0.0674689427063563	3.11455467118685	0.00184222813078787	0.0499790026225848	FALSE	TRUE	all	galnt11	UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 11 (GalNAc-T11) [Source:ZFIN;Acc:ZDB-GENE-060929-998]	24	7554582	7587401
846	ENSDARG00000063661	149.364044014816	0.231322588483133	0.0789818525798847	2.92880681988519	0.00340265824904908	0.0761372048114548	FALSE	TRUE	all	nuak2	NUAK family, SNF1-like kinase, 2 [Source:ZFIN;Acc:ZDB-GENE-050208-563]	22	508290	535454
847	ENSDARG00000063684	32.4106547446896	0.395279157540126	0.133905226444149	2.95193225863365	0.00315792201694719	0.0718118667127445	FALSE	TRUE	all	ppm1h	protein phosphatase, Mg2+/Mn2+ dependent, 1H [Source:ZFIN;Acc:ZDB-GENE-061027-190]	25	1591964	1624974
848	ENSDARG00000063730	18.8253591065595	0.4568063149899	0.145104300673561	3.14812388653849	0.00164322035324573	0.0470152954553145	FALSE	TRUE	all	osbpl6	oxysterol binding protein-like 6 [Source:ZFIN;Acc:ZDB-GENE-070912-206]	9	1391535	1459985
849	ENSDARG00000063921	2140.93829658071	-0.22933420626891	0.061815774476002	-3.70996251705851	0.000207289935277324	0.010942479097579	FALSE	TRUE	all	mt-nd5	NADH dehydrogenase 5, mitochondrial [Source:ZFIN;Acc:ZDB-GENE-011205-12]	MT	12897	14717
